car_name,brand,model,vehicle_age,km_driven,transmission_type,mileage,engine,max_power,seats,selling_price,transmission_type_Encoded,seller_type_Dealer,seller_type_Owner,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol
Maruti Baleno,Marut,Bal3No,2.0,11000,Manual,21.01,1197.0,81.8,5,680000,1,1,0,0,0,0,1
Hyundai Grand,Hyundai,Grand,7.0,49000,Automatic,18.9,1197.0,82.0,5,425000,0,1,0,0,0,0,1
Porsche Cayenne,Porsche,Cayenne,8.0,85000,Automatic,15.15,2159.5,174.52500000000003,5,2900000,0,1,0,0,1,0,0
Mahindra XUV500,Mahindra,Xuv500,6.0,80000,Manual,15.1,2159.5,140.0,7,780000,1,1,0,0,1,0,0
Ford Ecosport,Ford,Ecospor,6.0,50000,Manual,21.7,1498.0,98.96,5,550000,1,1,0,0,1,0,0
Maruti Swift,Maruti,Swift,4.0,47000,Manual,28.4,1248.0,74.0,5,535000,1,1,0,0,1,0,0
Honda Amaze,Honda,Amaze,3.0,17000,Manual,18.3,1197.0,88.76,5,600000,1,1,0,0,0,0,1
Hyundai i10,Hyundai,I10,10.0,56000,Manual,19.81,1086.0,68.05,5,225000,1,1,0,0,0,0,1
Mercedes-Benz E-Class,Mercedes-Benz,E-Clas,7.0,65000,Automatic,13.0,1197.0,174.52500000000003,5,2250000,0,0,1,0,1,0,0
Volkswagen Vento,Volkswagen,Vento,8.0,58969,Manual,20.54,1598.0,103.6,5,350000,1,1,0,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,6.0,48002,Manual,26.21,1248.0,88.5,5,560000,1,1,0,0,1,0,0
Maruti Vitara,Maruti,Vitara,5.0,26225,Manual,24.3,1248.0,88.5,5,625000,1,1,0,0,1,0,0
Renault Duster,Renault,Duster,8.0,67000,Manual,19.87,1461.0,83.8,5,385000,1,1,0,0,1,0,0
Volkswagen Vento,Volkswagen,Vento,8.0,15000,Manual,19.692493169398904,1598.0,103.5,5,560000,1,1,0,0,0,0,1
Maruti Alto,Maruti,Alto,4.0,110000,Manual,23.95,998.0,67.1,5,250000,1,0,1,0,0,0,1
Maruti Vitara,Maruti,Vitar,5.0,40000,Manual,24.3,1248.0,88.5,5,725000,1,1,0,0,1,0,0
Skoda Superb,Skoda,Superb,4.0,55000,Manual,13.7,1798.0,157.75,5,560000,1,1,0,1,0,0,0
Maruti Swift,Maruti,Swift,2.0,22000,Manual,19.692493169398904,1248.0,74.0,5,685000,1,1,0,0,1,0,0
Audi A6,Audi,A6,7.0,40000,Manual,17.68,1968.0,174.33,5,1650000,1,1,0,0,1,0,0
Maruti Vitara,Maruti,Vitara,3.0,18000,Automatic,24.3,1248.0,88.5,5,931000,0,1,0,0,1,0,0
Maruti Baleno,Maruti,Bal3No,14.0,60500,Manual,15.4,1590.0,94.0,5,60000,1,1,0,1,0,0,0
Maruti Swift,Marut,Swift,7.0,58000,Manual,16.1,1197.0,85.0,5,380000,1,1,0,0,0,0,1
Tata Nexon,Tata,Nexon,3.0,25000,Automatic,17.0,1198.0,108.5,5,875000,0,1,0,0,0,0,1
Honda City,Honda,City,6.0,60000,Manual,26.0,1197.0,98.6,5,595000,1,1,0,0,1,0,0
Hyundai i20,Hyundai,I20,4.0,54159,Manual,18.6,1197.0,81.83,5,410000,1,1,0,0,0,0,1
Maruti Baleno,Maruti,Bal3No,2.0,15103,Manual,21.01,1197.0,81.8,5,620000,1,1,0,0,0,0,1
Tata Nexon,Tata,Nexon,2.0,15000,Automatic,21.5,1197.0,108.5,5,890000,0,1,0,0,1,0,0
Toyota Innova,Toyota,Innova,2.0,21000,Manual,13.68,2159.5,147.51,7,1685000,1,1,0,0,1,0,0
Land Rover Rover,Land Rover,Rover,4.0,19000,Automatic,22.3,1999.0,174.52500000000003,5,6975000,0,1,0,0,1,0,0
Renault Duster,Renault,Duster,8.0,90923,Manual,19.87,1461.0,83.8,5,425000,1,1,0,0,1,0,0
Hyundai i20,Hyunda,I20,8.0,22000,Manual,18.5,1197.0,82.9,5,375000,1,1,0,0,0,0,1
Maruti Baleno,Maruti,Baleno,6.0,50000,Manual,27.39,1248.0,74.0,5,500000,1,0,1,0,1,0,0
Hyundai Verna,Hyundai,Verna,9.0,72193,Manual,22.32,1582.0,126.32,5,415000,1,1,0,0,1,0,0
Kia Carnival,Kia,Carnival,1.0,14000,Automatic,14.11,2159.5,174.52500000000003,7,3525000,0,1,0,0,1,0,0
Maruti Swift Dzire,Maruti,Swift Dzire,10.0,62000,Manual,20.85,1197.0,83.14,5,235000,1,1,0,1,0,0,0
Honda City,Hond,City,6.0,59000,Manual,17.4,1497.0,117.3,5,690000,1,1,0,0,0,0,1
Maruti Wagon R,Maruti,Wagon,6.0,62000,Manual,18.9,998.0,67.1,5,265000,1,1,0,0,0,0,1
Maruti Alto,Maruti,Alto,6.0,45000,Manual,23.95,998.0,67.05,5,320000,1,1,0,0,0,0,1
Hyundai Grand,Hyundai,Grand,5.0,41000,Manual,18.9,1197.0,82.0,5,395000,1,1,0,0,0,0,1
Mercedes-Benz GLS,Mercedes-Benz,Gls,3.0,10000,Automatic,8.9,2159.5,174.52500000000003,7,6950000,0,1,0,0,0,0,1
Volvo XC60,Volvo,Xc60,7.0,70252,Automatic,11.2,2159.5,174.52500000000003,5,1825000,0,1,0,0,1,0,0
Maruti Swift Dzire,Maruti,Swift Dzire,5.0,45000,Manual,19.692493169398904,1197.0,83.14,5,475000,1,1,0,0,0,0,1
Hyundai Creta,Hyundai,Creta,4.0,48000,Manual,20.5,1582.0,126.2,5,985000,1,1,0,0,1,0,0
BMW 7,Bmw,7,8.0,89000,Automatic,14.49,2159.5,174.52500000000003,5,2000000,0,1,0,0,1,0,0
Toyota Innova,Toyota,Innova,3.0,38000,Manual,13.68,2159.5,147.8,8,1497000,1,1,0,0,1,0,0
Maruti Swift,Maruti,Swift,7.0,52000,Manual,22.0,1197.0,81.8,5,361000,1,1,0,1,0,0,0
Skoda Rapid,Skoda,Rapid,4.0,62500,Manual,21.14,1498.0,100.59431352459016,5,410000,1,0,1,0,1,0,0
Hyundai Grand,Hyundai,Gran,2.0,12909,Manual,18.9,1197.0,81.86,5,550000,1,0,0,0,0,0,1
Hyundai Grand,Hyundai,Grand,8.0,70000,Manual,24.0,1120.0,70.0,5,290000,1,1,0,0,1,0,0
Honda City,Honda,City,3.0,41000,Manual,17.0,1497.0,118.0,5,845000,1,1,0,0,0,0,1
Maruti Ertiga,Maruti,Ertiga,7.0,57000,Manual,16.02,1373.0,93.7,7,525000,1,1,0,0,0,0,1
Maruti Vitara,Maruti,Vitara,4.0,61000,Manual,24.3,1248.0,88.5,5,654000,1,1,0,0,1,0,0
Volkswagen Vento,Volkswag3N,Vento,5.0,17000,Manual,16.09,1598.0,103.2,5,650000,1,1,0,0,0,0,1
Maruti Wagon R,Maruti,Wagon R,10.0,71000,Manual,20.51,998.0,67.04,5,220000,1,1,0,0,0,0,1
Datsun redi-GO,Datsun,Redi-Go,4.0,17000,Manual,20.71,799.0,53.64,5,280000,1,1,0,0,0,0,1
Honda City,Honda,City,3.0,29000,Automatic,18.0,1197.0,117.3,5,1200000,0,1,0,0,0,0,1
Datsun RediGO,Datsun,Redigo,4.0,24719,Manual,22.7,799.0,53.64,5,260000,1,1,0,0,0,0,1
Honda City,Honda,City,4.0,54000,Manual,26.0,1498.0,98.6,5,495000,1,1,0,0,1,0,0
BMW 5,Bmw,5,4.0,5700,Manual,15.01,1998.0,174.52500000000003,5,5475000,1,1,0,0,0,0,1
Volkswagen Polo,Volkswagen,Polo,2.0,32000,Manual,18.78,999.0,75.0,5,600000,1,0,1,0,0,0,1
Renault KWID,Renault,Kwid,6.0,43719,Manual,22.3,799.0,53.26,5,245000,1,1,0,0,0,0,1
Honda Amaze,Honda,Amaze,6.0,54591,Manual,25.8,1498.0,98.6,5,425000,1,1,0,0,0,0,1
Hyundai Verna,Maruti,Verna,6.0,41000,Manual,17.43,1396.0,105.5,5,570000,1,1,0,0,0,0,1
Ford Ecosport,Ford,Ecosport,5.0,56000,Manual,18.88,999.0,123.24,5,675000,1,1,0,0,0,0,1
Honda City,Honda,City,2.0,15000,Automatic,18.0,1497.0,117.3,5,1050000,0,1,0,0,0,0,1
Toyota Fortuner,Toyota,Fortuner,3.0,11000,Manual,14.24,2159.5,174.5,7,2925000,1,1,0,0,1,0,0
Maruti Wagon R,Maruti,Wagon R,5.0,56302,Manual,26.6,998.0,58.16,5,280000,1,1,0,1,0,0,0
Land Rover Rover,Land Rover,Rover,11.0,80000,Automatic,19.692493169398904,2159.5,174.52500000000003,7,3000000,0,0,1,0,1,0,0
Toyota Innova,Toyota,Innova,4.0,61000,Automatic,11.36,2159.5,171.5,7,1450000,0,1,0,0,1,0,0
Toyota Fortuner,Toyota,Fortuner,4.0,50000,Automatic,12.9,2159.5,174.5,7,3150000,0,1,0,0,1,0,0
Toyota Yaris,Toyota,Yaris,3.0,21000,Automatic,17.8,1197.0,105.5,5,1150000,0,0,1,0,0,0,1
Hyundai Creta,Hyunda,Creta,6.0,77559,Manual,19.67,1582.0,126.2,5,860000,1,1,0,0,0,0,1
Audi A4,Audi,A4,8.0,42000,Automatic,17.11,1968.0,174.33,5,1260000,0,1,0,0,1,0,0
Volkswagen Polo,Volkswagen,Polo,8.0,69000,Manual,17.24,1198.0,73.9,5,350000,1,1,0,0,0,0,1
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,8.0,80000,Automatic,14.21,2143.0,174.52500000000003,5,1700000,0,1,0,0,1,0,0
BMW Z4,Bmw,Z4,9.0,33000,Automatic,10.37,2159.5,174.52500000000003,2,3425000,0,1,0,0,0,0,1
Maruti Swift Dzire,Maruti,Swift Dzir3,4.0,82000,Manual,20.85,1197.0,83.14,5,390000,1,1,0,0,0,0,1
Hyundai Grand,Hyundai,Grand,5.0,68000,Manual,24.0,1197.0,70.0,5,399000,1,1,0,0,1,0,0
Maruti Swift Dzire,Marut,Swift Dzire,6.0,53000,Manual,26.59,1248.0,74.0,5,460000,1,1,0,0,1,0,0
Hyundai i10,Hyundai,I10,10.0,100000,Manual,19.692493169398904,1197.0,78.9,5,170000,1,0,1,0,0,0,1
Honda Amaze,Honda,Amaz3,5.0,44000,Manual,18.0,1198.0,86.7,5,450000,1,1,0,0,0,0,1
Maruti Wagon R,Maruti,Wagon R,6.0,51000,Manual,26.2,998.0,58.2,5,300000,1,1,0,1,0,0,0
Volkswagen Vento,Volkswagen,Vento,11.0,88254,Manual,15.04,1598.0,103.6,5,310000,1,1,0,0,0,0,1
Maruti Vitara,Maruti,Vitara,5.0,61003,Manual,24.3,1248.0,88.5,5,750000,1,1,0,0,1,0,0
Hyundai Santro,Hyundai,Santro,13.0,79000,Manual,17.92,1086.0,62.1,5,130000,1,1,0,1,0,0,0
Maruti Alto,Maruti,Alto,12.0,73000,Manual,19.7,796.0,46.3,5,135000,1,1,0,1,0,0,0
Maruti Wagon R,Maruti,Wagon R,12.0,60000,Manual,21.79,998.0,67.05,5,140000,1,1,0,0,0,0,1
Nissan X-Trail,Nissan,X-Trail,11.0,107000,Automatic,13.29,1995.0,147.6,5,440000,0,1,0,0,1,0,0
Hyundai Verna,Hyundai,Verna,9.0,74000,Manual,17.1,1591.0,121.3,5,415000,1,1,0,0,0,0,1
Maruti Wagon R,Maruti,Wagon R,10.0,60000,Manual,18.9,998.0,100.59431352459016,5,220000,1,0,1,0,0,0,1
Hyundai Grand,Hyundai,Grand,7.0,70000,Manual,18.9,1197.0,82.0,5,385000,1,1,0,0,0,0,1
Mahindra XUV500,Mahindra,Xuv500,8.0,70000,Manual,15.1,2159.5,140.0,7,550000,1,0,1,0,1,0,0
Toyota Innova,Toyota,Innova,4.0,68000,Manual,13.68,2159.5,147.51,8,1350000,1,1,0,0,1,0,0
Hyundai Santro,Hyundai,Santro,12.0,62000,Manual,17.92,1086.0,62.1,5,150000,1,1,0,0,0,0,1
Ford Figo,Ford,Figo,6.0,68140,Manual,15.6,1196.0,70.0,5,355000,1,1,0,0,0,0,1
Hyundai Grand,Hyundai,Grand,5.0,48000,Manual,24.0,1120.0,70.0,5,415000,1,1,0,0,1,0,0
Toyota Innova,Toyota,Innova,2.0,21000,Manual,13.68,2159.5,147.8,7,2150000,1,1,0,0,0,0,1
Ford Figo,Ford,Figo,6.0,61000,Manual,18.16,1196.0,86.8,5,350000,1,1,0,0,0,0,1
Honda City,Honda,City,4.0,65000,Automatic,16.8,1497.0,118.0,5,440000,0,1,0,0,0,0,1
Hyundai Creta,Hyundai,Creta,6.0,58000,Automatic,17.01,1197.0,126.2,5,850000,0,1,0,0,1,0,0
Maruti Alto,Maruti,Alto,14.0,90000,Manual,19.7,796.0,46.3,5,80000,1,0,1,0,0,0,1
Hyundai Venue,Hyundai,Venue,2.0,25000,Manual,23.7,1396.0,88.7,5,1025000,1,1,0,0,1,0,0
Mercedes-Benz S-Class,Mercedes-Benz,S-Class,6.0,25000,Automatic,13.5,2159.5,174.52500000000003,5,5700000,0,1,0,0,1,0,0
Maruti Swift Dzire,Marut,Swift Dzire,7.0,46000,Manual,17.5,1298.0,85.8,5,425000,1,0,1,0,0,0,1
BMW 3,Bmw,3,3.0,15000,Automatic,22.69,1995.0,174.52500000000003,5,3200000,0,1,0,0,1,0,0
Jaguar XF,Maruti,Xf,8.0,45000,Automatic,14.74,2159.5,174.52500000000003,5,1450000,0,1,0,0,1,0,0
Toyota Innova,Toyota,Innova,6.0,75000,Manual,12.99,2159.5,100.0,7,970000,1,1,0,0,1,0,0
Maruti Swift,Marut,Swift,8.0,80000,Manual,28.4,1248.0,74.0,5,335000,1,1,0,0,1,0,0
Mahindra Scorpio,Mahindra,Scorpi,7.0,85000,Manual,12.05,1197.0,100.59431352459016,7,521000,1,1,0,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,5.0,55000,Manual,20.73,1373.0,91.1,5,585000,1,1,0,1,0,0,0
Mahindra KUV,Mahindra,Kuv,5.0,25000,Manual,25.32,1198.0,77.0,6,400000,1,1,0,0,0,0,1
Hyundai Grand,Hyundai,Grand,5.0,65000,Manual,18.9,1197.0,82.0,5,475000,1,1,0,0,0,0,1
Maruti Wagon R,Maruti,Wagon R,8.0,55000,Manual,21.79,998.0,67.05,5,250000,1,1,0,0,0,0,1
Honda City,Honda,City,6.0,64000,Manual,25.1,1498.0,98.6,5,631000,1,1,0,0,1,0,0
Honda Amaze,Honda,Amaze,7.0,39337,Manual,18.0,1198.0,86.7,5,410000,1,0,0,0,0,0,1
Skoda Rapid,Skoda,Rapid,6.0,47000,Manual,21.14,1498.0,108.6,5,495000,1,1,0,0,1,0,0
Maruti Swift,Maruti,Swift,4.0,49437,Manual,25.2,1248.0,74.0,5,435000,1,0,1,0,1,0,0
Honda City,Honda,City,9.0,62928,Manual,16.8,1497.0,116.4,5,385000,1,0,0,0,0,0,1
Land Rover Rover,Land Rover,Rover,6.0,104000,Automatic,12.65,2159.5,174.52500000000003,5,5650000,0,1,0,0,1,0,0
Hyundai Verna,Hyundai,V3Rna,9.0,65000,Automatic,16.2,1493.0,110.0,5,450000,0,1,0,0,1,0,0
Maruti Alto,Maruti,Alto,7.0,25000,Manual,22.74,796.0,47.3,5,265000,1,1,0,0,0,0,1
Hyundai i20,Maruti,I20,4.0,34300,Manual,18.6,1197.0,81.83,5,600000,1,1,0,1,0,0,0
Hyundai Santro,Hyundai,Santro,1.0,9668,Manual,30.48,1086.0,58.0,5,540000,1,0,0,1,0,0,0
Honda Amaze,Honda,Amaze,2.0,19000,Manual,19.5,1199.0,88.76,5,578000,1,1,0,0,0,0,1
Maruti Alto,Maruti,Alto,3.0,43063,Manual,24.7,796.0,47.3,5,260000,1,0,1,0,0,0,1
Mercedes-Benz E-Class,M3Rcedes-Benz,E-Class,4.0,48000,Automatic,16.1,1950.0,174.52500000000003,5,3750000,0,1,0,0,1,0,0
Hyundai i20,Hyundai,I20,2.0,2200,Manual,17.19,1197.0,81.86,5,665000,1,1,0,0,0,0,1
Toyota Glanza,Toyota,Glanz,1.0,2000,Automatic,19.56,1197.0,81.8,5,915000,0,1,0,0,0,0,1
Honda City,Honda,City,5.0,56000,Manual,26.0,1498.0,98.6,5,590000,1,1,0,0,1,0,0
Skoda Octavia,Skoda,Octavia,6.0,55000,Automatic,14.7,1798.0,174.52500000000003,5,945000,0,1,0,0,0,0,1
Maruti Swift Dzire,Maruti,Swift Dzire,5.0,41556,Manual,28.4,1248.0,74.02,5,453000,1,1,0,0,1,0,0
Hyundai Tucson,Hyundai,Tucso,3.0,35000,Automatic,16.38,1197.0,174.52500000000003,5,2600000,0,0,1,0,1,0,0
Maruti Vitara,Maruti,Vitara,5.0,26000,Manual,24.3,1248.0,88.5,5,625000,1,1,0,0,1,0,0
Honda CR-V,Honda,Cr-V,5.0,60000,Automatic,12.0,2159.5,174.52500000000003,5,1450000,0,1,0,0,0,0,1
Maruti Wagon R,Maruti,Wagon R,8.0,25840,Manual,20.51,998.0,67.04,5,300000,1,1,0,0,0,0,1
Maruti Celerio,Maruti,Celerio,4.0,90000,Manual,19.692493169398904,1197.0,58.2,5,380000,1,0,1,1,0,0,0
Maruti Ciaz,Maruti,Ciaz,4.0,55000,Manual,20.73,1373.0,91.1,5,550000,1,1,0,1,0,0,0
Hyundai i10,Hyundai,I10,12.0,130000,Manual,20.36,1197.0,78.9,5,130000,1,0,1,0,0,0,1
Honda City,Hond,City,4.0,19000,Manual,17.4,1497.0,117.6,5,825000,1,1,0,0,0,0,1
Honda City,Honda,City,14.0,80000,Manual,17.7,1497.0,78.0,5,115000,1,0,1,1,0,0,0
Maruti Wagon R,Maruti,Wagon R,5.0,65000,Manual,30.834999999999994,998.0,67.04,5,310000,1,1,0,1,0,0,0
Maruti Ertiga,Maruti,Ertiga,4.0,21000,Manual,16.02,1197.0,93.7,7,720000,1,1,0,0,0,0,1
Maruti Ciaz,Maruti,Ciaz,7.0,25000,Manual,20.73,1373.0,91.1,5,500000,1,0,1,0,0,0,1
Ford Ecosport,Ford,Ecosport,7.0,58000,Manual,22.7,1498.0,89.84,5,450000,1,1,0,0,0,0,1
Maruti Swift Dzire,Maruti,Swift Dzir3,3.0,65000,Manual,22.0,1197.0,81.8,5,610000,1,0,1,0,0,0,1
Hyundai Grand,Hyundai,Gran,7.0,30589,Manual,18.9,1197.0,81.86,5,385000,1,0,0,1,0,0,0
Maruti Swift,Maruti,Swif,11.0,70000,Manual,16.1,1197.0,85.0,5,225000,1,0,1,0,0,0,1
Tata Tiago,Tata,Tiago,14.0,25656,Manual,23.84,1199.0,84.0,5,450000,1,0,0,1,0,0,0
Renault Duster,Renault,Duster,8.0,63000,Manual,20.45,1461.0,83.8,5,450000,1,1,0,0,1,0,0
Hyundai Grand,Hyunda,Grand,2.0,27000,Automatic,18.9,1197.0,81.86,5,550000,0,1,0,0,0,0,1
Tata Safari,Tata,Safari,8.0,105000,Manual,14.0,2159.5,138.1,7,410000,1,0,1,0,1,0,0
Toyota Yaris,Toyota,Yaris,3.0,18280,Manual,17.1,1496.0,105.5,5,890000,1,1,0,0,0,0,1
Honda City,Maruti,City,1.0,4500,Automatic,18.4,1498.0,119.35,5,1570000,0,1,0,1,0,0,0
Maruti Ignis,Maruti,Ignis,4.0,35000,Manual,20.89,1197.0,81.8,5,510000,1,1,0,1,0,0,0
Volkswagen Polo,Volkswagen,Polo,5.0,39000,Manual,16.47,1198.0,74.0,5,525000,1,1,0,0,0,0,1
Hyundai Creta,Hyundai,Creta,4.0,54000,Manual,15.29,1591.0,121.3,5,999000,1,1,0,0,0,0,1
Maruti Vitara,Maruti,Vitara,4.0,40000,Manual,24.3,1248.0,88.5,5,825000,1,1,0,0,1,0,0
Maruti Ignis,Maruti,Ignis,4.0,34489,Automatic,20.89,1197.0,81.8,5,550000,0,0,0,0,0,0,1
Hyundai Creta,Hyundai,Creta,4.0,70000,Automatic,17.01,1582.0,126.2,5,1030000,0,0,1,0,1,0,0
Honda WR-V,Honda,Wr-V,4.0,15000,Manual,17.5,1199.0,88.7,5,750000,1,0,1,0,0,0,1
BMW 5,Bmw,5,7.0,44000,Automatic,18.12,1995.0,174.52500000000003,5,2025000,0,1,0,0,1,0,0
Mahindra Scorpio,Maruti,Scorpi,4.0,35000,Manual,15.4,1997.0,120.0,7,1280000,1,1,0,0,1,0,0
BMW 3,Bmw,3,9.0,86000,Automatic,16.07,1995.0,174.52500000000003,5,775000,0,1,0,0,1,0,0
Toyota Fortuner,Toyota,Fortuner,2.0,20212,Manual,14.24,2159.5,174.5,7,3000000,1,1,0,0,1,0,0
Hyundai Verna,Hyundai,Verna,4.0,24000,Manual,22.0,1582.0,126.2,5,890000,1,1,0,0,1,0,0
Hyundai Santro,Hyundai,Santro,9.0,55324,Manual,17.92,1086.0,62.1,5,200000,1,1,0,0,0,0,1
Maruti Dzire VXI,Marut,Dzire Vxi,8.0,30000,Automatic,24.12,1197.0,88.5,5,475000,0,1,0,0,0,0,1
Maruti Swift Dzire,Maruti,Swift Dzire,6.0,47900,Manual,20.85,1197.0,83.14,5,410000,1,1,0,1,0,0,0
Hyundai Verna,Hyundai,Verna,7.0,43500,Manual,17.43,1197.0,105.5,5,520000,1,1,0,0,0,0,1
Hyundai i20,Hyundai,I20,4.0,8500,Manual,18.6,1197.0,81.83,5,550000,1,1,0,0,0,0,1
Hyundai i10,Hyundai,I10,10.0,63155,Manual,20.36,1197.0,78.9,5,220000,1,1,0,0,0,0,1
Hyundai i20,Maruti,I20,4.0,35601,Manual,18.6,1197.0,81.83,5,565000,1,0,0,0,0,0,1
Honda Amaze,Maruti,Amaz3,4.0,55000,Manual,17.8,1198.0,86.7,5,479000,1,1,0,1,0,0,0
Toyota Fortuner,Toyota,Fortuner,4.0,60000,Automatic,12.9,2159.5,174.5,7,2750000,0,1,0,0,1,0,0
Maruti Swift Dzire,Marut,Swift Dzire,5.0,41000,Manual,22.0,1197.0,81.8,5,490000,1,1,0,0,0,0,1
Maruti Ciaz,Maruti,Ciaz,3.0,42000,Manual,20.65,1462.0,103.25,5,860000,1,1,0,0,0,0,1
Maruti Swift Dzire,Marut,Swift Dzire,10.0,44070,Manual,17.5,1197.0,85.8,5,345000,1,1,0,1,0,0,0
Land Rover Rover,Land Rover,Rover,9.0,61000,Automatic,12.7,2159.5,174.52500000000003,5,2275000,0,1,0,0,1,0,0
Maruti Swift,Maruti,Swift,4.0,90000,Manual,25.2,1248.0,100.59431352459016,5,515000,1,0,1,0,1,0,0
Honda City,Honda,City,7.0,73000,Manual,25.1,1498.0,100.59431352459016,5,574000,1,1,0,0,1,0,0
Hyundai i10,Hyundai,I10,10.0,91002,Manual,19.81,1086.0,68.05,5,205000,1,1,0,0,0,0,1
Honda Jazz,Honda,Jazz,6.0,80000,Manual,27.3,1498.0,100.59431352459016,5,475000,1,0,1,0,1,0,0
Renault Duster,Renault,Duster,5.0,65000,Manual,19.692493169398904,1461.0,108.45,5,550000,1,1,0,0,1,0,0
Maruti Wagon R,Maruti,Wagon R,3.0,29000,Manual,21.79,998.0,67.05,5,365000,1,1,0,0,0,0,1
Maruti Alto,Maruti,Alto,6.0,19668,Manual,23.95,998.0,67.05,5,300000,1,0,0,0,0,0,1
Honda Amaze,Honda,Amaze,5.0,52312,Manual,17.8,1198.0,86.7,5,490000,1,0,0,1,0,0,0
Hyundai i10,Hyundai,I10,5.0,46568,Manual,19.81,1086.0,68.05,5,330000,1,1,0,0,0,0,1
Mercedes-Benz GL-Class,Mercedes-Benz,Gl-Class,5.0,50000,Automatic,11.3,2159.5,174.52500000000003,7,4255000,0,1,0,0,0,0,1
BMW 3,Bmw,3,10.0,69000,Automatic,13.2,1995.0,170.0,5,775000,0,1,0,0,1,0,0
Hyundai Verna,Hyundai,V3Rna,3.0,31000,Manual,17.0,1591.0,121.3,5,925000,1,1,0,0,0,0,1
Tata Hexa,Tata,Hexa,4.0,57500,Automatic,17.6,2159.5,153.86,7,1275000,0,1,0,0,1,0,0
Maruti Swift Dzire,Maruti,Swift Dzire,5.0,49000,Manual,20.85,1197.0,83.14,5,485000,1,1,0,1,0,0,0
Maruti Vitara,Maruti,Vitara,5.0,52000,Manual,24.3,1248.0,88.5,5,680000,1,0,1,0,1,0,0
Tata Harrier,Tata,Harrier,2.0,4000,Manual,17.0,1956.0,138.1,5,1500000,1,1,0,0,0,0,1
Honda City,Hond,City,7.0,57500,Manual,26.0,1498.0,98.6,5,515000,1,1,0,0,1,0,0
Mahindra KUV100,Mahindra,Kuv100,4.0,40000,Manual,25.32,1198.0,77.0,6,485000,1,1,0,0,1,0,0
Ford Freestyle,Ford,Freestyle,3.0,40000,Manual,19.0,1194.0,94.68,5,600000,1,0,1,0,0,0,1
Maruti Ciaz,Maruti,Ciaz,5.0,52000,Manual,28.09,1248.0,88.5,5,575000,1,1,0,0,1,0,0
Honda City,Honda,City,6.0,65000,Manual,17.8,1497.0,117.3,5,625000,1,1,0,1,0,0,0
Hyundai Santro,Hyundai,Santro,13.0,128880,Manual,17.92,1086.0,62.1,5,125000,1,1,0,1,0,0,0
Volkswagen Vento,Volkswagen,Vento,6.0,64576,Automatic,19.692493169398904,1498.0,108.5,5,575000,0,1,0,0,1,0,0
Maruti Ertiga,Maruti,Ertiga,3.0,13315,Manual,19.01,1197.0,103.26,7,725000,1,1,0,0,0,0,1
Mercedes-Benz S-Class,Mercedes-Benz,S-Class,7.0,90000,Automatic,13.5,2159.5,174.52500000000003,5,3000000,0,1,0,0,1,0,0
Volkswagen Vento,Volkswagen,Vento,9.0,58000,Manual,20.54,1598.0,100.59431352459016,5,325000,1,1,0,0,0,0,1
Honda City,Honda,City,4.0,57000,Manual,17.8,1497.0,117.3,5,620000,1,1,0,0,0,0,1
Maruti Alto,Maruti,Alto,2.0,5863,Manual,23.95,998.0,67.05,5,375000,1,0,0,0,0,0,1
Audi A4,Audi,A4,11.0,82000,Automatic,12.3,1781.0,163.2,5,750000,0,1,0,0,0,0,1
Volkswagen Vento,Volkswagen,Vento,8.0,36000,Manual,20.34,1498.0,103.2,5,480000,1,1,0,0,1,0,0
Hyundai i10,Hyundai,I10,10.0,70000,Manual,19.81,1086.0,68.05,5,199000,1,1,0,0,0,0,1
Maruti Ertiga,Maruti,Ertig,5.0,51500,Manual,24.52,1248.0,88.5,7,650000,1,1,0,0,1,0,0
Maruti Wagon R,Maruti,Wagon R,8.0,51916,Manual,30.834999999999994,998.0,58.33,5,295000,1,0,0,1,0,0,0
Honda Amaze,Honda,Amaze,8.0,50000,Manual,25.8,1498.0,98.6,5,340000,1,1,0,0,1,0,0
BMW X5,Bmw,X5,3.0,45000,Automatic,15.97,2159.5,100.59431352459016,5,4485000,0,1,0,0,1,0,0
Mercedes-Benz E-Class,M3Rcedes-Benz,E-Class,8.0,79000,Automatic,13.0,2143.0,174.52500000000003,5,1390000,0,1,0,0,1,0,0
Maruti Swift Dzire,Maruti,Swift Dzire,10.0,110000,Manual,19.3,1248.0,73.9,5,230000,1,0,1,0,1,0,0
Maruti Swift,Maruti,Swift,6.0,90000,Manual,19.692493169398904,1248.0,74.0,5,435000,1,1,0,0,1,0,0
Toyota Innova,Maruti,Innova,10.0,130000,Manual,12.8,2159.5,102.0,8,375000,1,0,1,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,6.0,49570,Manual,26.21,1248.0,88.5,5,600000,1,1,0,0,1,0,0
Maruti Swift,Maruti,Swift,10.0,53000,Manual,16.1,1298.0,88.2,5,275000,1,1,0,0,0,0,1
Hyundai i10,Hyundai,I10,9.0,75000,Manual,19.81,1086.0,68.05,5,235000,1,1,0,1,0,0,0
Mini Cooper,Maruti,Cooper,3.0,10782,Automatic,19.19,1995.0,174.52500000000003,5,3000000,0,1,0,0,1,0,0
